Country,Current Series,Reference,Value,Type,Product,Status
2,0,TLJ,20TLJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TLL,20TLL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TLN,20TLN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TLO,20TLO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TLP,20TLP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TLQ,20TLQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TLS,20TLS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TLU,20TLU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TLV,20TLV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TLW,20TLW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TLZ,20TLZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TMQ,20TMQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TMR,20TMR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TMS,20TMS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TMT,20TMT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TMU,20TMU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TND,20TND,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNF,20TNF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNH,20TNH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNI,20TNI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNJ,20TNJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNL,20TNL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNM,20TNM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNN,20TNN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNO,20TNO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNP,20TNP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNQ,20TNQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNS,20TNS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNU,20TNU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNW,20TNW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNX,20TNX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TNZ,20TNZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TOC,20TOC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TOI,20TOI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TOJ,20TOJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TOQ,20TOQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TOU,20TOU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TOV,20TOV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TOZ,20TOZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TPB,20TPB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TPE,20TPE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TPF,20TPF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TPI,20TPI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TPK,20TPK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TPL,20TPL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TPQ,20TPQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TPR,20TPR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TPT,20TPT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TPU,20TPU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TPV,20TPV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TPY,20TPY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQA,20TQA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQC,20TQC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQD,20TQD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQE,20TQE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQG,20TQG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQH,20TQH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQI,20TQI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQJ,20TQJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQK,20TQK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQL,20TQL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQM,20TQM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQN,20TQN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQO,20TQO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQP,20TQP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQQ,20TQQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQT,20TQT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQU,20TQU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQV,20TQV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQW,20TQW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQX,20TQX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQY,20TQY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TQZ,20TQZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TRI,20TRI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TRJ,20TRJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TRS,20TRS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TRZ,20TRZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TSE,20TSE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TSH,20TSH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TSN,20TSN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TSP,20TSP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TSQ,20TSQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TSS,20TSS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TSV,20TSV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TSY,20TSY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TSZ,20TSZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TTE,20TTE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TTN,20TTN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TTP,20TTP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TTQ,20TTQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TTU,20TTU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TTZ,20TTZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUB,20TUB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUD,20TUD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUE,20TUE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUG,20TUG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUJ,20TUJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUL,20TUL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUM,20TUM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUO,20TUO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUQ,20TUQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUS,20TUS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUT,20TUT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUU,20TUU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUY,20TUY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TUZ,20TUZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TVA,20TVA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TVB,20TVB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TVF,20TVF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TVG,20TVG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TVH,20TVH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TVJ,20TVJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TVK,20TVK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TVN,20TVN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TVO,20TVO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TVQ,20TVQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TVU,20TVU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TVY,20TVY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TWB,20TWB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TWD,20TWD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TWE,20TWE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TWF,20TWF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TWG,20TWG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TWH,20TWH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TWJ,20TWJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TWN,20TWN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TWR,20TWR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TWU,20TWU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TWV,20TWV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TWX,20TWX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TWY,20TWY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TXE,20TXE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TXH,20TXH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TXI,20TXI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TXN,20TXN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TXO,20TXO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TXQ,20TXQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TXS,20TXS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TXU,20TXU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TXV,20TXV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TXW,20TXW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TXX,20TXX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TXZ,20TXZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYA,20TYA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYB,20TYB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYD,20TYD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYH,20TYH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYI,20TYI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYJ,20TYJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYM,20TYM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYQ,20TYQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYS,20TYS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYV,20TYV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYW,20TYW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYX,20TYX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYY,20TYY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TYZ,20TYZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZC,20TZC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZD,20TZD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZE,20TZE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZF,20TZF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZG,20TZG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZH,20TZH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZI,20TZI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZJ,20TZJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZK,20TZK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZL,20TZL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZN,20TZN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZP,20TZP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZQ,20TZQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZS,20TZS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZT,20TZT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZU,20TZU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZV,20TZV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZW,20TZW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,TZX,20TZX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAH,20UAH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAI,20UAI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAJ,20UAJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAK,20UAK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAL,20UAL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAN,20UAN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAP,20UAP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAQ,20UAQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAR,20UAR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAS,20UAS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAT,20UAT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAU,20UAU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAW,20UAW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAX,20UAX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UAZ,20UAZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBA,20UBA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBB,20UBB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBC,20UBC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBE,20UBE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBF,20UBF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBG,20UBG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBH,20UBH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBI,20UBI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBJ,20UBJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBK,20UBK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBL,20UBL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBM,20UBM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBN,20UBN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBO,20UBO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBP,20UBP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBQ,20UBQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBR,20UBR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBS,20UBS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBV,20UBV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBX,20UBX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBY,20UBY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UBZ,20UBZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCA,20UCA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCB,20UCB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCC,20UCC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCD,20UCD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCE,20UCE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCF,20UCF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCG,20UCG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCI,20UCI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCJ,20UCJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCL,20UCL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCM,20UCM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCN,20UCN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCO,20UCO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCP,20UCP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCQ,20UCQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCR,20UCR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCT,20UCT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCU,20UCU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCX,20UCX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCY,20UCY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UCZ,20UCZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDB,20UDB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDC,20UDC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDD,20UDD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDF,20UDF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDH,20UDH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDI,20UDI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDJ,20UDJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDK,20UDK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDN,20UDN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDO,20UDO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDP,20UDP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDQ,20UDQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDR,20UDR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDS,20UDS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDT,20UDT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDU,20UDU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDV,20UDV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDW,20UDW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDY,20UDY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UDZ,20UDZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEB,20UEB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEC,20UEC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UED,20UED,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEE,20UEE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEF,20UEF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEG,20UEG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEI,20UEI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEJ,20UEJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEK,20UEK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEM,20UEM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEN,20UEN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEO,20UEO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEP,20UEP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEQ,20UEQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UER,20UER,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UES,20UES,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UET,20UET,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEU,20UEU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEV,20UEV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEW,20UEW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEX,20UEX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEY,20UEY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UEZ,20UEZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UFA,20UFA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UFB,20UFB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UFC,20UFC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UFD,20UFD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UFE,20UFE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UFF,20UFF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UFG,20UFG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UFH,20UFH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UFI,20UFI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,UFJ,20UFJ,Call Sign,Amateur Intermediate Radio Licence,Available
